nupdates,policy_loss,explained_variance,total_timesteps,fps,policy_entropy,value_loss
312,-0.038504406809806824,0.5513181984424591,199680,1697,1.778944730758667,0.07157880812883377
313,-0.18206390738487244,0.5868118405342102,200320,1695,1.778141736984253,0.04123023897409439
314,-0.0432288721203804,0.6450053155422211,200960,1693,1.7765086889266968,0.03159771487116814
315,-0.19628609716892242,0.5734779238700867,201600,1690,1.776017189025879,0.044990770518779755
316,-0.0642191469669342,0.6069976091384888,202240,1689,1.7758407592773438,0.046889450401067734
317,-0.10336977988481522,0.8154967874288559,202880,1687,1.773634672164917,0.018643882125616074
318,-0.021814392879605293,0.7789456397294998,203520,1684,1.771763801574707,0.029980983585119247
319,-0.1221870556473732,0.775122880935669,204160,1683,1.7712047100067139,0.040103547275066376
320,0.00125785730779171,0.8030936419963837,204800,1681,1.7708008289337158,0.025666791945695877
321,-0.028842683881521225,0.8893521502614021,205440,1679,1.7732067108154297,0.018243499100208282
322,0.030896387994289398,0.8141483068466187,206080,1676,1.7765344381332397,0.030167240649461746
323,0.13703227043151855,0.6139294803142548,206720,1674,1.780906081199646,0.05749218910932541
324,-0.04952305182814598,0.8850478902459145,207360,1673,1.784807562828064,0.025414418429136276
325,0.10546538233757019,0.7582075893878937,208000,1671,1.786254644393921,0.046707190573215485
326,0.0461079403758049,0.8492050617933273,208640,1669,1.7874130010604858,0.025549599900841713
327,0.1436365693807602,0.7197681963443756,209280,1666,1.788030982017517,0.038377873599529266
328,0.03753942251205444,0.7465643286705017,209920,1664,1.7885005474090576,0.03547398000955582
329,0.02157902903854847,0.6538026332855225,210560,1662,1.7884349822998047,0.042054347693920135
330,-0.11107153445482254,0.661499947309494,211200,1660,1.7884502410888672,0.041376855224370956
331,0.05753626674413681,0.6377244591712952,211840,1659,1.7883943319320679,0.03986932337284088
332,-0.11076075583696365,0.633764386177063,212480,1657,1.7882568836212158,0.048103053122758865
333,-0.16971997916698456,0.7046563029289246,213120,1655,1.788398027420044,0.04019080474972725
334,-0.1933305561542511,0.724222719669342,213760,1653,1.7882283926010132,0.03091071918606758
335,-0.04883361607789993,0.49035191535949707,214400,1650,1.7878633737564087,0.04292158782482147
336,-0.02247811108827591,0.47306931018829346,215040,1649,1.7874393463134766,0.040649883449077606
337,-0.06999391317367554,0.7598990499973297,215680,1647,1.7865006923675537,0.03029356338083744
338,-0.018753904849290848,0.5912221372127533,216320,1645,1.7849311828613281,0.02813669480383396
339,0.1361711472272873,0.5040605962276459,216960,1643,1.782632827758789,0.038266319781541824
340,-0.1168694943189621,0.599543035030365,217600,1642,1.7809102535247803,0.03837745264172554
341,0.08504238724708557,0.32676875591278076,218240,1640,1.7780869007110596,0.040401287376880646
342,0.10192190110683441,0.489948034286499,218880,1638,1.7752857208251953,0.034680865705013275
343,0.04151434451341629,0.46103525161743164,219520,1635,1.7744920253753662,0.033486995846033096
344,-0.009689413011074066,0.5297495722770691,220160,1633,1.7733089923858643,0.04303976148366928
345,-0.12044227123260498,0.7234553396701813,220800,1631,1.7715976238250732,0.028145819902420044
346,-0.08739779889583588,0.36196058988571167,221440,1630,1.7686097621917725,0.04295586049556732
347,-0.08878505975008011,0.5710217952728271,222080,1628,1.7667659521102905,0.04447385296225548
348,-0.02129328064620495,0.6573593616485596,222720,1627,1.7641792297363281,0.02170141041278839
349,-0.031144211068749428,0.6620059311389923,223360,1626,1.7618701457977295,0.02137991227209568
350,-0.014757078140974045,0.5246356427669525,224000,1625,1.7610805034637451,0.05002814531326294
351,-0.07899591326713562,0.7021529972553253,224640,1624,1.7624766826629639,0.03503389284014702
352,-0.03932611644268036,0.8323050290346146,225280,1622,1.7616560459136963,0.02129325643181801
353,-0.0034650545567274094,0.6010158360004425,225920,1619,1.763720154762268,0.039135225117206573
354,-0.0049842484295368195,0.8109898567199707,226560,1617,1.7658281326293945,0.024085674434900284
355,0.05562487989664078,0.7351875007152557,227200,1616,1.7695636749267578,0.04469645768404007
356,0.03325291723012924,0.8509567081928253,227840,1615,1.771074652671814,0.022960800677537918
357,-0.08201450109481812,0.8743340075016022,228480,1613,1.7715718746185303,0.01624898985028267
358,0.00595148466527462,0.7069797515869141,229120,1611,1.77114999294281,0.03880428522825241
359,-0.08490151911973953,0.7588919401168823,229760,1611,1.7710134983062744,0.024706285446882248
360,0.024893391877412796,0.7319601476192474,230400,1610,1.7699037790298462,0.0270521380007267
361,0.20071683824062347,0.4437824487686157,231040,1609,1.770434021949768,0.05964188650250435
362,0.0017739776521921158,0.7840498089790344,231680,1608,1.7722076177597046,0.02602376975119114
363,-0.06523136794567108,0.7055605947971344,232320,1607,1.771704912185669,0.030869269743561745
364,0.00048756785690784454,0.6951455175876617,232960,1605,1.769059419631958,0.028468143194913864
365,-0.11739256978034973,0.7147190868854523,233600,1603,1.7694311141967773,0.022826500236988068
366,-0.0543045774102211,0.750680685043335,234240,1602,1.7673099040985107,0.05191479250788689
367,-0.00028377771377563477,0.8251155763864517,234880,1600,1.7668250799179077,0.02513715624809265
368,0.1702977865934372,0.553102433681488,235520,1598,1.7648849487304688,0.09304400533437729
369,-0.004531857557594776,0.6596484482288361,236160,1597,1.7644563913345337,0.03692281246185303
370,-0.07788006216287613,0.656304270029068,236800,1595,1.7619386911392212,0.04458483308553696
371,0.04643820971250534,0.8508212864398956,237440,1594,1.759194016456604,0.016769329085946083
372,0.05877149477601051,0.6091770827770233,238080,1593,1.7547931671142578,0.06618695706129074
373,0.09836447983980179,0.6159931123256683,238720,1591,1.7484633922576904,0.060351114720106125
374,-0.019778525456786156,0.6329328715801239,239360,1589,1.744127869606018,0.055728305131196976
375,0.009482480585575104,0.5370630323886871,240000,1587,1.7388089895248413,0.05909721180796623
376,-0.08916550874710083,0.6268304288387299,240640,1586,1.7314317226409912,0.041044555604457855
377,-0.05348972976207733,0.7913916856050491,241280,1584,1.722137451171875,0.024114592000842094
378,-0.16795092821121216,0.3768020272254944,241920,1583,1.7162935733795166,0.059093259274959564
379,-0.13120689988136292,0.6936191320419312,242560,1582,1.7142654657363892,0.029701869934797287
380,-0.16902132332324982,0.5630480647087097,243200,1580,1.7128331661224365,0.05577438324689865
381,0.05034894496202469,0.45269662141799927,243840,1578,1.7178900241851807,0.0434279702603817
382,0.02075953222811222,0.6866014897823334,244480,1577,1.718414068222046,0.03920963406562805
383,-0.17141850292682648,0.4744778275489807,245120,1576,1.7208560705184937,0.05062640830874443
384,-0.09183518588542938,0.4875894784927368,245760,1574,1.726274847984314,0.04873175546526909
385,-0.14419642090797424,0.662285327911377,246400,1572,1.7298753261566162,0.039867330342531204
386,-0.10864424705505371,0.6588900983333588,247040,1571,1.7359710931777954,0.028474753722548485
387,-0.026923755183815956,0.5165754556655884,247680,1570,1.7428779602050781,0.040651701390743256
388,-0.12074834108352661,0.6653860509395599,248320,1569,1.7503957748413086,0.025578578934073448
389,0.052743908017873764,0.5814004838466644,248960,1567,1.7589811086654663,0.038084976375103
390,0.08874162286520004,0.633012443780899,249600,1566,1.7661470174789429,0.030107397586107254
391,0.09654111415147781,0.650371640920639,250240,1565,1.7720258235931396,0.03145759552717209
392,0.014841532334685326,0.6849640607833862,250880,1564,1.77620530128479,0.04108641296625137
393,0.06828498095273972,0.6521659195423126,251520,1564,1.7782459259033203,0.03938622027635574
394,0.1673872321844101,0.5853922069072723,252160,1563,1.7804841995239258,0.0603601448237896
395,0.10206321626901627,0.6841836869716644,252800,1561,1.7815090417861938,0.0603676363825798
396,0.1910524070262909,0.7288622558116913,253440,1560,1.782623291015625,0.04895106703042984
397,-0.017419585958123207,0.6883108615875244,254080,1558,1.7833373546600342,0.046040236949920654
398,0.03629632294178009,0.7005036771297455,254720,1557,1.7837806940078735,0.03314593434333801
399,-0.07599223405122757,0.6724607646465302,255360,1557,1.784204125404358,0.042392417788505554
400,-0.04808900132775307,0.8185118585824966,256000,1556,1.7843900918960571,0.021171383559703827
401,-0.03881937637925148,0.6129858195781708,256640,1554,1.7857109308242798,0.0559682734310627
402,-0.1539083868265152,0.6214683949947357,257280,1553,1.7854067087173462,0.03646364063024521
403,0.11235214024782181,0.4097253084182739,257920,1552,1.7864844799041748,0.05957522988319397
404,0.0880918800830841,0.41239315271377563,258560,1552,1.7869781255722046,0.06736145913600922
405,0.07152026146650314,0.5961970686912537,259200,1549,1.7872651815414429,0.03568609431385994
406,-0.06877156347036362,0.6029286980628967,259840,1548,1.7876636981964111,0.04747485741972923
407,-0.18585442006587982,0.6098425090312958,260480,1547,1.7877718210220337,0.040376387536525726
408,0.03999467194080353,0.4211041331291199,261120,1546,1.787603735923767,0.07604161649942398
409,-0.14362449944019318,0.7393644452095032,261760,1545,1.7855117321014404,0.02855859138071537
410,-0.14630639553070068,0.6577133536338806,262400,1544,1.7837507724761963,0.03697315603494644
411,-0.07502976059913635,0.7122821807861328,263040,1543,1.781733751296997,0.04157554358243942
412,-0.13100096583366394,0.5879629850387573,263680,1543,1.7774732112884521,0.041750382632017136
413,-0.019361287355422974,0.7333928942680359,264320,1542,1.774873971939087,0.037653353065252304
414,0.07231907546520233,0.7539649456739426,264960,1541,1.7683912515640259,0.03611718863248825
415,0.05875835567712784,0.7555380463600159,265600,1540,1.7655194997787476,0.04162917658686638
416,-0.09660102427005768,0.760687842965126,266240,1538,1.7616655826568604,0.029924580827355385
417,0.008251456543803215,0.7345663905143738,266880,1537,1.7567558288574219,0.030524421483278275
418,-0.04636523127555847,0.6704316139221191,267520,1535,1.757176399230957,0.023730222135782242
419,-0.012565093114972115,0.30856388807296753,268160,1534,1.754021406173706,0.06107236072421074
420,0.1332804560661316,0.4862836003303528,268800,1534,1.7529512643814087,0.07027322798967361
421,0.2292841374874115,0.4710943102836609,269440,1533,1.7540963888168335,0.07824201881885529
422,-0.00039925798773765564,0.5470501482486725,270080,1532,1.7551100254058838,0.03512713313102722
423,-0.004509715363383293,0.6976834833621979,270720,1532,1.7581735849380493,0.031003111973404884
424,-0.053921401500701904,0.6765952706336975,271360,1530,1.762811303138733,0.030114024877548218
425,0.027695514261722565,0.5859877467155457,272000,1529,1.7656196355819702,0.030874798074364662
426,0.11441311240196228,0.476094126701355,272640,1527,1.7661426067352295,0.04063687473535538
427,0.06025977060198784,0.3583410382270813,273280,1526,1.7677675485610962,0.08163990825414658
428,-0.1333579123020172,0.6595172584056854,273920,1526,1.76944100856781,0.03272620216012001
429,-0.13231806457042694,0.8302702754735947,274560,1525,1.770393967628479,0.01630842313170433
430,-0.2888580560684204,0.7094779312610626,275200,1524,1.7702226638793945,0.04053787142038345
431,0.0050552766770124435,0.6815110445022583,275840,1523,1.7703559398651123,0.026101723313331604
432,-0.14211538434028625,0.76371730864048,276480,1521,1.7704486846923828,0.026599332690238953
433,-0.02106870710849762,0.526636928319931,277120,1520,1.770690679550171,0.03922853618860245
434,0.0719405859708786,0.6884407997131348,277760,1520,1.7712323665618896,0.024910664185881615
435,0.054002806544303894,0.48026084899902344,278400,1519,1.7711193561553955,0.05573570728302002
436,-0.09608323127031326,0.6726869344711304,279040,1518,1.77194344997406,0.029353398829698563
437,-0.1336013674736023,0.7531475871801376,279680,1517,1.771978735923767,0.028220077976584435
438,-0.02563481032848358,0.6497132480144501,280320,1516,1.7722870111465454,0.03303445130586624
439,-0.1413203924894333,0.5788156390190125,280960,1516,1.772625207901001,0.038578517735004425
440,0.03148908168077469,0.6423579454421997,281600,1515,1.7715578079223633,0.028187345713377
441,-0.01778908260166645,0.47156888246536255,282240,1514,1.7707862854003906,0.06791703402996063
442,0.034116752445697784,0.672564685344696,282880,1513,1.7677301168441772,0.039253246039152145
443,0.07249285280704498,0.6405318975448608,283520,1512,1.765096664428711,0.048038434237241745
444,0.08061802387237549,0.4698491096496582,284160,1512,1.760992407798767,0.06616126745939255
445,0.05608731508255005,0.5094746947288513,284800,1511,1.7592296600341797,0.05405993014574051
446,-0.14476338028907776,0.660432755947113,285440,1509,1.755018949508667,0.041299231350421906
447,0.03924916684627533,0.6182516515254974,286080,1508,1.7492774724960327,0.02160569094121456
448,0.041737981140613556,0.5176333487033844,286720,1507,1.746991515159607,0.05184321478009224
449,-0.04319756478071213,0.4925072193145752,287360,1506,1.7466239929199219,0.0449150875210762
450,-0.018186349421739578,0.5149348080158234,288000,1505,1.746323823928833,0.044947922229766846
451,-0.13136841356754303,0.5617664456367493,288640,1504,1.7485496997833252,0.03318530321121216
452,-0.18108460307121277,0.5115981698036194,289280,1503,1.7498552799224854,0.04062926024198532
453,-0.06034809350967407,0.6992238163948059,289920,1503,1.7525697946548462,0.02506352588534355
454,-0.02449088543653488,0.7357484400272369,290560,1502,1.7533820867538452,0.03483658283948898
455,0.0007067341357469559,0.8193865865468979,291200,1502,1.7526909112930298,0.015815626829862595
456,-0.020368384197354317,0.5715235471725464,291840,1500,1.75015389919281,0.04249128699302673
457,-0.11358435451984406,0.6664876341819763,292480,1499,1.7512216567993164,0.021439814940094948
458,-0.08298072963953018,0.5319182872772217,293120,1498,1.7517646551132202,0.032987482845783234
459,-0.02614744007587433,0.6265501976013184,293760,1497,1.7516109943389893,0.04152356833219528
460,0.07759630680084229,0.7144680619239807,294400,1497,1.7547355890274048,0.04286628216505051
461,0.015099607408046722,0.7454475462436676,295040,1496,1.757474660873413,0.03345484286546707
462,0.10789788514375687,0.6169618368148804,295680,1495,1.7592689990997314,0.0522945336997509
463,-0.040847185999155045,0.7401706576347351,296320,1495,1.7609302997589111,0.039052996784448624
464,-0.04297161102294922,0.8863425776362419,296960,1494,1.7639052867889404,0.013638782314956188
465,0.004013577476143837,0.8006521761417389,297600,1494,1.7656112909317017,0.02958914265036583
466,-0.06628750264644623,0.8335410952568054,298240,1493,1.7693068981170654,0.019656725227832794
467,0.02251500077545643,0.8894319161772728,298880,1491,1.7715370655059814,0.013763612136244774
468,0.004733635112643242,0.7409333884716034,299520,1491,1.7696342468261719,0.033952824771404266
469,0.051898691803216934,0.6618160605430603,300160,1490,1.7712396383285522,0.03736638277769089
470,0.0355008989572525,0.7043198347091675,300800,1489,1.7704315185546875,0.04330310970544815
471,-0.1496543437242508,0.5754387676715851,301440,1488,1.7710988521575928,0.045191071927547455
472,-0.010691163130104542,0.7981521338224411,302080,1488,1.7716573476791382,0.030314316973090172
473,-0.03789344057440758,0.7052570879459381,302720,1487,1.7708675861358643,0.03446389362215996
474,0.004606476053595543,0.7236476838588715,303360,1487,1.771740198135376,0.03101884387433529
475,-0.1230468675494194,0.5516240000724792,304000,1485,1.7710777521133423,0.0363229364156723
