entloss,EpisodesSoFar,meankl,ev_tdlam_before,EpRewMean,EpLenMean,TimeElapsed,EpThisIter,optimgain,TimestepsSoFar,entropy,surrgain
,102305,0.000546978,0.0039866566658,1.5,86.25,14635.30186867714,7,0.00178639,6296042,0.00760127,0.00178639
,102311,0.000955529,0.146307706833,1.475,85.075,14636.551700115204,6,0.00207604,6296483,0.00416549,0.00207604
,102319,0.000268068,0.1792126894,1.525,84.8,14637.785528421402,8,0.000598162,6297079,0.00147107,0.000598162
,102324,0.000908741,0.0623707175255,1.65,87.675,14639.03388929367,5,0.00207325,6297584,0.0018856,0.00207325
,102330,0.000673389,0.0286737680435,1.5,83.5,14640.263515233994,6,0.00553446,6298047,0.00458368,0.00553446
,102335,0.000417514,0.0248699784279,1.425,82.4,14641.468570947647,5,0.00219922,6298558,0.0218579,0.00219922
,102342,0.000299837,0.0242248773575,1.425,82.4,14642.69990348816,7,0.00181393,6299117,0.00839491,0.00181393
,102347,0.000374299,0.207463145256,1.475,83.725,14643.89255642891,5,0.000139851,6299560,0.00192793,0.000139851
,102353,0.00123113,0.0753975510597,1.45,83.05,14645.124464511871,6,0.000470817,6300134,0.00239631,0.000470817
,102359,0.000720827,0.00645512342453,1.55,87.975,14646.352476358414,6,0.000224013,6300598,0.00204217,0.000224013
,102370,0.000914331,-0.00561559200287,1.275,78.275,14647.57952427864,11,0.00125209,6301178,0.00361035,0.00125209
,102373,0.00147194,-0.0270943641663,1.3,78.05,14648.741670370102,3,0.000815637,6301580,0.00217025,0.000815637
,102378,0.000505659,-0.0195314884186,1.5,84.25,14649.936264753342,5,0.000977069,6302169,0.00281384,0.000977069
,102382,0.000737667,-0.0653674602509,1.625,88.5,14651.120137929916,4,0.000261433,6302657,0.00268595,0.000261433
,102390,0.000843293,0.135706841946,1.475,81.2,14652.382724523544,8,0.000410952,6303141,0.00467401,0.000410952
,102396,0.000468339,0.260151267052,1.525,83.025,14653.601006746292,6,0.000125416,6303702,0.00380801,0.000125416
,102401,0.000173329,0.075243294239,1.725,88.65,14654.824295043945,5,3.18456e-05,6304242,0.00241866,3.18456e-05
,102406,0.00108131,0.186632156372,1.875,95.375,14656.047813177109,5,0.00114172,6304701,0.00287303,0.00114172
,102414,0.00125318,0.0177502632141,1.625,87.15,14657.283426761627,8,0.00240137,6305254,0.00595585,0.00240137
,102423,0.000331757,-0.0403898954391,1.25,74.325,14658.501823425293,9,0.00658209,6305788,0.00586752,0.00658209
,102430,0.0005826,0.10437643528,1.275,77.075,14659.722550153732,7,0.00726218,6306224,0.00662609,0.00726218
,102435,0.00105753,0.0882456302643,1.35,80.1,14660.960447072983,5,0.00241651,6306735,0.0153196,0.00241651
,102440,0.000484513,0.0762079358101,1.2,76.2,14662.179485797882,5,0.00252093,6307192,0.0116418,0.00252093
,102445,0.000472525,0.0462942123413,1.375,80.975,14663.38327908516,5,0.00144167,6307773,0.00637483,0.00144167
,102448,0.000811161,0.0216591358185,1.425,82.05,14664.567561149597,3,0.00430719,6308175,0.00153152,0.00430719
,102457,0.000851982,0.220624446869,1.45,80.625,14665.795576095581,9,0.00170256,6308723,0.00428193,0.00170256
,102467,0.000506111,0.0117925405502,1.55,83.425,14667.042818546295,10,0.018442,6309340,0.006032,0.018442
,102471,0.000577784,0.169385910034,1.55,83.425,14668.262409687042,4,0.00170167,6309728,0.00482131,0.00170167
,102480,0.000504611,0.0859735608101,1.475,79.475,14669.487791776657,9,0.00231701,6310371,0.00870388,0.00231701
,102485,0.000772085,0.1355265975,1.3,74.7,14670.72145152092,5,0.00142728,6310761,0.00494265,0.00142728
,102493,0.000868212,-0.0298948287964,1.225,73.8,14671.966713428497,8,0.00193211,6311407,0.00639196,0.00193211
,102499,0.000713717,-0.0287683010101,1.125,72.2,14673.175783872604,6,0.00037013,6311871,0.00433357,0.00037013
,102513,0.00119222,-0.033747792244,0.9,62.425,14674.42984342575,14,0.00156951,6312417,0.0121325,0.00156951
,102522,0.000425466,0.113019943237,0.825,59.625,14675.64486169815,9,0.00127218,6312925,0.00526663,0.00127218
,102527,0.000672341,0.0965985059738,0.875,59.15,14676.85512638092,5,0.00302425,6313463,0.00426122,0.00302425
,102532,0.000970371,0.0385780930519,1.0,64.825,14678.0480530262,5,0.000210769,6313928,0.00169314,0.000210769
,102537,0.00112867,0.0939873456955,1.125,67.725,14679.292135477066,5,0.00214253,6314434,0.00593695,0.00214253
,102542,4.87871e-05,0.00789701938629,1.25,72.675,14680.51387643814,5,5.90831e-06,6314899,0.00170955,5.90831e-06
,102548,0.000461225,0.0242630839348,1.55,83.675,14681.766527175903,6,0.0010904,6315477,0.0083505,0.0010904
,102553,0.000437789,0.0100570321083,1.725,90.275,14682.96614909172,5,5.18188e-06,6316028,0.000209494,5.18188e-06
,102559,0.00135275,0.0257993340492,1.9,96.6,14684.19972038269,6,0.00172554,6316522,0.00312054,0.00172554
,102568,0.00125332,0.0221388339996,1.625,88.025,14685.43061709404,9,0.000475107,6317056,0.00721105,0.000475107
,102573,0.000456288,0.0193617343903,1.55,85.675,14686.62022280693,5,0.00320794,6317513,0.0200024,0.00320794
,102583,0.000647183,-0.0534074306488,1.25,75.375,14687.867644309998,10,0.00122515,6318072,0.00881935,0.00122515
,102588,0.000898864,0.039859354496,1.25,76.3,14689.07135629654,5,0.00446389,6318529,0.0173033,0.00446389
,102593,0.000929183,0.00777941942215,1.2,75.3,14690.286895751953,5,0.000771184,6319040,0.0127204,0.000771184
,102604,0.00130576,-0.0806642770767,0.975,66.45,14691.532392263412,11,0.00130793,6319570,0.0107406,0.00130793
,102608,0.000180817,0.073987364769,1.2,74.775,14692.719537734985,4,1.33431e-05,6320047,4.55005e-05,1.33431e-05
,102612,0.00105765,-0.0787076950073,1.3,78.875,14693.939290046692,4,0.0012091,6320593,0.0118195,0.0012091
,102617,0.00123996,0.0294763445854,1.375,81.45,14695.205557823181,5,0.000506278,6321040,0.00198874,0.000506278
,102623,0.000977543,0.0079637169838,1.6,89.425,14696.427236557007,6,0.000855401,6321649,0.0138349,0.000855401
,102627,0.000120395,0.148471593857,1.6,89.7,14697.62709403038,4,0.000136081,6322042,0.000883842,0.000136081
,102638,0.000582278,0.0134469866753,1.525,84.625,14698.881601810455,11,0.00529823,6322594,0.0182632,0.00529823
,102645,0.000994011,0.0764707326889,1.6,87.7,14700.128616571426,7,0.00505837,6323153,0.0164955,0.00505837
,102650,0.000492445,0.0463470816612,1.55,86.15,14701.330456733704,5,0.0011785,6323703,0.00758982,0.0011785
,102654,0.0013237,0.0197147130966,1.55,86.15,14702.54686498642,4,0.00469577,6324165,0.00828893,0.00469577
,102667,0.000666629,0.244348168373,1.075,66.85,14703.79038643837,13,0.000686463,6324716,0.00611958,0.000686463
,102671,0.000423153,0.000960350036621,1.15,69.225,14704.996529102325,4,0.00283061,6325202,0.00196352,0.00283061
,102675,0.000588305,-0.0150998830795,1.325,77.2,14706.195395469666,4,7.62455e-05,6325613,0.00102701,7.62455e-05
,102680,0.000477594,-0.000653266906738,1.55,85.225,14707.410029411316,5,0.00222528,6326172,0.00456204,0.00222528
,102685,0.00125017,-0.0190958976746,1.675,89.225,14708.630118131638,5,0.0021557,6326722,0.00816903,0.0021557
,102691,0.000458153,0.0833784341812,1.55,85.4,14709.853446483612,6,0.00138084,6327286,0.0184457,0.00138084
,102698,0.00112912,0.153413593769,1.6,86.95,14711.053334474564,7,0.00214095,6327789,0.00946783,0.00214095
,102702,0.000506973,0.077427983284,1.775,94.0,14712.267849683762,4,0.00126297,6328163,0.0107024,0.00126297
,102711,0.000864586,0.146786689758,1.675,90.375,14713.50969529152,9,0.00159116,6328817,0.00536983,0.00159116
,102720,0.000777254,0.157158434391,1.375,79.275,14714.713334083557,9,0.00180544,6329343,0.00321034,0.00180544
,102724,6.50007e-07,-0.00431632995605,1.4,80.4,14715.909395217896,4,3.57628e-07,6329850,0.000705838,3.57628e-07
,102735,0.000644076,0.042753636837,1.225,73.725,14717.143278837204,11,0.00357163,6330327,0.0319194,0.00357163
,102740,0.00121717,0.0401801466942,1.225,73.725,14718.37529873848,5,0.00298123,6330868,0.021742,0.00298123
,102744,0.000276181,0.00993412733078,1.175,73.0,14719.571516275406,4,9.02191e-05,6331375,0.00137579,9.02191e-05
,102748,0.00106828,0.0134115219116,1.375,81.525,14720.775848150253,4,0.00255076,6331861,0.00987053,0.00255076
,102755,0.000726862,0.0400186181068,1.325,79.05,14721.997891187668,7,0.00506042,6332390,0.0167017,0.00506042
,102759,4.0424e-05,0.0291457176208,1.575,89.425,14723.165153741837,4,1.75238e-05,6332897,0.000952917,1.75238e-05
,102763,0.000331076,0.0418557524681,1.575,89.675,14724.385641098022,4,0.000126366,6333361,0.0018282,0.000126366
,102767,0.000663435,0.0682234168053,1.775,96.575,14725.585874795914,4,0.000194371,6333834,0.00141409,0.000194371
,102771,0.000577349,0.00993996858597,2.075,109.1,14726.792644500732,4,0.000245348,6334427,0.000416574,0.000245348
,102775,0.00124988,0.0356502532959,2.15,112.775,14727.982493400574,4,0.000293851,6334838,0.00228748,0.000293851
,102779,0.000451834,-0.00456297397614,2.175,113.25,14729.208840608597,4,0.000408603,6335345,0.0054258,0.000408603
,102783,0.00112184,0.00141817331314,2.275,115.825,14730.44193482399,4,0.00307152,6335932,0.0053246,0.00307152
,102791,0.000730471,0.221548616886,2.1,108.25,14731.6756336689,8,8.54162e-05,6336428,0.000240287,8.54162e-05
,102799,0.000596691,0.103505969048,2.0,102.95,14732.913641691208,8,0.000597768,6337015,0.00235979,0.000597768
,102811,0.000160006,0.20615285635,1.325,75.3,14734.120637655258,12,6.3695e-05,6337439,0.000412122,6.3695e-05
,102820,5.40973e-05,0.167293965816,0.95,60.875,14735.333739757538,9,1.38208e-05,6337965,5.15839e-05,1.38208e-05
,102825,0.000421808,0.0315287709236,0.9,60.125,14736.536664485931,5,2.85706e-05,6338547,0.00139424,2.85706e-05
,102841,0.000288438,0.179621100426,0.65,50.05,14737.731471538544,16,0.00016693,6339063,0.0013425,0.00016693
,102853,0.00162758,0.234091103077,0.55,46.825,14739.003905296326,12,0.00205895,6339572,0.00127274,0.00205895
,102862,0.000453355,0.206865310669,0.475,42.85,14740.23626089096,9,0.000610277,6339953,0.00264765,0.000610277
,102867,0.000754294,0.00180220603943,0.6,47.525,14741.410201311111,5,0.000754982,6340494,0.00230199,0.000754982
,102875,0.0010015,0.0800582766533,0.75,54.7,14742.64130282402,8,0.00137022,6340965,0.00347885,0.00137022
,102881,0.00117976,0.049128651619,0.975,64.225,14743.854525089264,6,0.00210372,6341632,0.00100148,0.00210372
,102889,0.00073986,0.0533874034882,1.025,66.375,14745.100490570068,8,0.000181615,6342135,0.00204623,0.000181615
,102897,0.000999346,0.105296254158,1.175,72.075,14746.343351602554,8,0.00226966,6342547,0.000474608,0.00226966
,102913,0.00143584,0.065910577774,0.775,55.875,14747.616389751434,16,0.00031368,6343154,0.000595319,0.00031368
,102922,0.000993396,0.172699987888,0.575,46.875,14748.88814663887,9,0.0025148,6343610,0.00931886,0.0025148
,102925,0.000106453,0.0177228450775,0.65,49.725,14750.083561897278,3,3.14694e-06,6344032,0.000159963,3.14694e-06
,102933,4.8896e-05,0.152472257614,0.925,61.4,14751.270234823227,8,1.37836e-07,6344683,1.93097e-05,1.37836e-07
,102950,0.00085059,0.323479771614,0.65,49.725,14752.545162677765,17,0.00101235,6345074,0.00627709,0.00101235
,102955,0.000853762,-0.0645538568497,0.875,59.375,14753.751182317734,5,0.00122611,6345650,0.00422628,0.00122611
,102962,0.00113242,0.0436673164368,1.0,65.675,14754.989570379257,7,0.00143105,6346237,0.00726066,0.00143105
,102971,0.000722479,0.273211419582,0.625,48.825,14756.209349870682,9,7.41147e-05,6346590,8.44878e-05,7.41147e-05
,102986,0.00123094,0.127130746841,0.8,57.05,14757.476485729218,15,0.008425,6347264,0.0100117,0.008425
,102993,0.00028743,0.0451149940491,0.8,57.05,14758.714198112488,7,0.000169486,6347769,0.00111394,0.000169486
,103001,0.000463342,0.03789716959,0.65,50.4,14759.943819999695,8,0.00290775,6348230,0.0161851,0.00290775
,103013,0.000550626,0.0455327033997,0.6,48.85,14761.188968658447,12,0.0021246,6348788,0.0136898,0.0021246
,103018,0.000549462,0.0347121357918,0.75,55.35,14762.451928377151,5,0.00130673,6349247,0.00346205,0.00130673
,103026,0.000425752,0.0966078042984,0.875,59.925,14763.701378822327,8,0.00145627,6349661,0.0128002,0.00145627
,103031,0.000595932,0.00078946352005,1.025,66.975,14764.917692899704,5,0.00189021,6350204,0.0150641,0.00189021
,103045,0.000478201,0.174057662487,0.775,55.925,14766.162384033203,14,0.000611689,6350841,0.00650484,0.000611689
,103049,0.00121115,0.0645781159401,1.025,66.3,14767.365074157715,4,0.00376858,6351348,0.00150256,0.00376858
,103053,0.00117158,0.0255489349365,1.25,75.6,14768.553926706314,4,0.000474442,6351812,0.000768696,0.000474442
,103070,0.00048914,0.151487410069,0.825,58.025,14769.840727806091,17,0.00148956,6352356,0.00671686,0.00148956
,103074,0.0014511,0.0272129774094,0.825,58.675,14771.037662506104,4,0.00794606,6352846,0.0146975,0.00794606
,103082,0.000813648,0.274737894535,0.975,64.5,14772.254945755005,8,7.45058e-06,6353352,9.52146e-05,7.45058e-06
,103088,0.000766002,0.0313442349434,1.0,65.775,14773.46628165245,6,0.00128776,6353903,0.00487474,0.00128776
,103096,0.000841997,0.194032907486,0.85,58.8,14774.69702577591,8,0.000201958,6354339,3.56485e-05,0.000201958
,103101,0.000718316,0.0485871434212,1.1,69.25,14775.89053606987,5,0.000933193,6354919,0.00107802,0.000933193
,103105,0.000821777,-0.00318849086761,1.25,76.25,14777.075344324112,4,0.00141444,6355291,0.00173929,0.00141444
,103115,0.0014995,0.184631109238,1.25,76.2,14778.305461883545,10,0.000144236,6355947,0.000914302,0.000144236
,103130,0.00148214,0.186977267265,0.8,57.15,14779.556580543518,15,0.00081392,6356339,0.00499373,0.00081392
,103135,0.000891818,-0.0112662315369,1.025,66.725,14780.796907186508,5,0.000464499,6356837,0.00217828,0.000464499
,103145,0.00121768,0.195518791676,0.75,55.05,14782.02067899704,10,4.97922e-05,6357493,0.000930396,4.97922e-05
,103160,0.000596314,0.184646606445,0.5,44.4,14783.28658080101,15,0.000581957,6357885,0.001813,0.000581957
,103169,0.000344054,0.13239967823,0.75,55.05,14784.524542808533,9,0.000469223,6358518,0.00171812,0.000469223
,103191,0.000388918,-0.140463352203,0.275,34.825,14785.74558377266,22,1.84774e-06,6359024,0.0015955,1.84774e-06
,103210,0.00133046,0.38118326664,,23.0,14787.036092758179,19,0.000584211,6359461,0.00369584,0.000584211
,103218,0.000828707,0.204513192177,0.225,32.95,14788.23221898079,8,0.000746749,6360043,0.00313038,0.000746749
,103223,0.000279764,0.0176917910576,0.45,42.0,14789.437586784363,5,3.22573e-05,6360520,0.000232783,3.22573e-05
,103227,0.000546894,-0.0277819633484,0.725,53.4,14790.657745599747,4,0.0024561,6361068,0.00662236,0.0024561
,103232,0.000854437,0.095929145813,0.925,61.75,14791.833586454391,5,0.00160813,6361517,0.00206131,0.00160813
,103236,0.000571588,-0.0524687767029,1.15,71.375,14793.015316963196,4,0.000439402,6361994,0.00191931,0.000439402
,103246,0.000706093,0.116827845573,1.375,81.375,14794.273061275482,10,0.00140917,6362624,0.00399419,0.00140917
,103250,0.000330048,-0.0110441446304,1.55,89.35,14795.482355356216,4,0.000590958,6363035,0.00271274,0.000590958
,103255,0.000670865,0.0224511027336,1.6,91.075,14796.675310373306,5,0.00136244,6363617,0.00304603,0.00136244
,103259,0.000190824,-0.0152757167816,1.85,101.45,14797.79920387268,4,0.000612862,6364124,0.001301,0.000612862
,103262,0.000902103,-0.00291407108307,1.925,104.225,14799.017223596573,3,0.0026824,6364532,0.00388846,0.0026824
,103267,0.000666492,-0.0620309114456,1.85,101.1,14800.249554395676,5,0.0023669,6365112,0.00639667,0.0023669
,103272,0.000700672,-0.0140827894211,1.925,103.0,14801.419471263885,5,0.000477511,6365637,0.00131346,0.000477511
,103276,0.00120872,0.0446965098381,1.925,103.375,14802.614231824875,4,0.000857644,6366129,0.000214806,0.000857644
,103282,0.00136288,-0.0424398183823,2.05,107.85,14803.812482357025,6,0.00119153,6366698,0.0013909,0.00119153
,103292,0.000593416,0.256953299046,1.825,97.95,14805.02716255188,10,0.00135662,6367227,0.0101172,0.00135662
,103302,0.000439969,0.141436457634,1.35,78.075,14806.246150255203,10,0.00134741,6367655,0.00469083,0.00134741
,103306,0.00118848,0.0092179775238,1.35,77.25,14807.454973220825,4,0.000527248,6368129,0.000976651,0.000527248
,103320,0.000637939,0.00534951686859,0.85,56.975,14808.733159065247,14,0.00386934,6368733,0.0218986,0.00386934
,103323,0.000223249,-0.022384762764,0.85,56.975,14809.91767501831,3,0.000640985,6369135,0.00373354,0.000640985
,103332,0.000496976,0.170842468739,0.975,61.15,14811.145315170288,9,0.00117516,6369673,0.00349768,0.00117516
,103336,0.000434609,-0.0462361574173,1.25,70.95,14812.319017887115,4,0.00296944,6370157,0.00734994,0.00296944
,103341,0.00132542,0.109624087811,1.4,77.95,14813.544870376587,5,0.00262498,6370700,0.0195937,0.00262498
,103346,0.000200369,0.0486486554146,1.375,77.8,14814.677109956741,5,8.56426e-05,6371241,0.00123875,8.56426e-05
,103351,0.000807148,0.0592746138573,1.475,81.45,14815.882514238358,5,0.00019278,6371784,0.000378403,0.00019278
,103365,0.00130906,0.217648327351,1.275,75.675,14817.138183116913,14,0.000871943,6372341,0.00100908,0.000871943
,103373,0.000881139,0.137836933136,1.25,75.35,14818.338998794556,8,5.65425e-05,6372845,0.000359687,5.65425e-05
,103381,3.45278e-05,0.138073086739,0.975,64.575,14819.54989528656,8,4.51342e-06,6373283,4.12827e-05,4.51342e-06
,103390,0.00106133,0.0617595911026,0.7,52.8,14820.754307508469,9,7.16941e-05,6373725,0.0013986,7.16941e-05
,103402,0.000661422,0.0937571525574,0.7,53.175,14821.991333246231,12,0.00138706,6374399,0.00115866,0.00138706
,103416,0.000693707,0.123729407787,0.55,46.225,14823.193510055542,14,0.000557028,6374869,0.00296719,0.000557028
,103426,0.00119774,0.121888399124,0.55,44.6,14824.42921948433,10,0.00163001,6375417,0.00363934,0.00163001
,103437,0.00122355,0.0921311378479,0.45,39.6,14825.709483861923,11,0.00207298,6375868,0.00231506,0.00207298
,103442,0.000633594,-0.0354396104813,0.75,51.2,14826.947940587997,5,0.00072822,6376447,0.00030916,0.00072822
,103447,0.000590367,-0.032133936882,0.975,60.775,14828.145429372787,5,0.000214539,6376945,0.0016723,0.000214539
,103463,0.000876535,0.256167829037,0.725,53.0,14829.391831874847,16,0.00158549,6377468,0.00434024,0.00158549
,103485,0.000923591,0.171387195587,0.225,32.575,14830.678484916687,22,0.00366718,6377974,0.00793833,0.00366718
,103490,0.000471237,0.0180473923683,0.225,32.95,14831.886783599854,5,0.000905618,6378487,0.00346564,0.000905618
,103494,0.00220997,-0.0331749916077,0.45,42.25,14833.09261250496,4,0.00233519,6378951,0.0027505,0.00233519
,103499,0.000925603,-0.0465670824051,0.675,51.85,14834.293739557266,5,0.000261514,6379450,0.00164183,0.000261514
,103515,0.00068005,0.532269954681,0.7,53.175,14835.549856185913,16,0.000177107,6379871,1.25508e-05,0.000177107
,103525,0.00123029,0.163041889668,0.95,63.825,14836.800873994827,10,0.00132122,6380527,0.00336064,0.00132122
,103531,0.000317587,0.0231432318687,0.85,59.8,14837.973247528076,6,0.00013575,6381048,0.00116827,0.00013575
,103550,0.00138407,0.138785898685,0.475,43.225,14839.224687099457,19,0.000548653,6381485,0.00488888,0.000548653
,103555,0.00140062,0.0275421142578,0.725,53.875,14840.40176153183,5,0.000297721,6382026,0.000207568,0.000297721
,103560,0.000595664,0.0480527877808,0.725,53.875,14841.603867530823,5,1.57207e-06,6382567,0.00104325,1.57207e-06
,103575,0.00053441,0.195086359978,0.6,48.0,14842.875667333603,15,0.0031811,6383060,0.00555415,0.0031811
,103582,0.00104831,0.0799359083176,0.825,57.575,14844.093367099762,7,0.00257657,6383604,0.00226393,0.00257657
,103591,0.00111639,0.0586116909981,0.925,61.275,14845.291646957397,9,1.71363e-06,6384105,0.00270619,1.71363e-06
,103602,0.00127192,0.207499086857,0.575,46.925,14846.515545845032,11,0.00183554,6384638,0.00068541,0.00183554
,103619,0.000563779,0.0573508739471,0.45,41.75,14847.766532421112,17,0.00490386,6385152,0.00980025,0.00490386
,103634,0.000600255,0.113201439381,0.2,31.125,14849.036316394806,15,0.00097008,6385645,0.00688792,0.00097008
,103641,0.000255568,-0.029824256897,0.425,39.0,14850.230329275131,7,0.000223488,6386175,0.00179229,0.000223488
,103645,3.98814e-05,0.0164939761162,0.575,46.0,14851.398005485535,4,1.20932e-05,6386547,0.000776466,1.20932e-05
,103656,0.000820639,0.121627986431,0.725,52.875,14852.617724180222,11,0.00166922,6387198,0.00371217,0.00166922
,103670,0.000858341,0.121174037457,0.7,52.3,14853.846689939499,14,0.00170873,6387645,0.000808992,0.00170873
,103681,0.000939893,0.0968800783157,0.65,50.425,14855.051042079926,11,5.91502e-05,6388192,1.65597e-05,5.91502e-05
,103686,0.00117956,0.0062147974968,0.65,50.425,14856.245182275772,5,6.28233e-05,6388733,0.000950247,6.28233e-05
,103695,0.00143119,0.113972008228,0.675,51.125,14857.467853307724,9,0.000144921,6389220,0.000502119,0.000144921
,103712,0.00116156,0.132597208023,0.6,48.0,14858.677547216415,17,0.000452355,6389759,0.00136934,0.000452355
,103721,4.83517e-08,0.18746471405,0.6,48.0,14859.875664710999,9,-2.6077e-08,6390112,1.53142e-07,-2.6077e-08
,103731,0.000204733,0.083406329155,0.45,41.0,14861.101700544357,10,1.3113e-05,6390768,0.000241659,1.3113e-05
,103735,0.000151537,0.0249642133713,0.6,48.0,14862.253903150558,4,4.17419e-05,6391140,0.00069908,4.17419e-05
,103745,0.000344161,0.0924761295319,0.75,54.95,14863.491804361343,10,-1.36346e-06,6391796,0.000597015,-1.36346e-06
,103749,0.000820967,-0.000972986221313,0.975,64.25,14864.721200942993,4,0.000199758,6392260,0.00136424,0.000199758
,103757,0.00090756,0.118732452393,1.175,72.9,14865.979971647263,8,0.000728615,6392790,0.000792324,0.000728615
,103775,0.000117388,0.173051834106,0.75,54.95,14867.233664989471,18,3.88734e-05,6393338,0.000592363,3.88734e-05
,103795,0.000562698,0.273728609085,0.25,33.65,14868.525692462921,20,0.000287682,6393798,0.0019217,0.000287682
,103806,0.000173272,0.0956336259842,0.2,30.4,14869.76634478569,11,0.000164498,6394347,0.00189557,0.000164498
,103813,0.000241516,0.203057646751,0.4,39.0,14870.95859670639,7,7.26059e-05,6394852,0.00103561,7.26059e-05
,103825,0.000710415,0.124100863934,0.525,44.05,14872.209985256195,12,0.000624985,6395330,0.00164442,0.000624985
,103830,0.00218033,0.0930054187775,0.775,54.7,14873.42288851738,5,0.00248445,6395871,0.00221428,0.00248445
,103847,0.00101214,0.169537067413,0.675,51.0,14874.648002624512,17,0.000521421,6396410,0.00250268,0.000521421
,103860,0.000116784,0.133201360703,0.55,44.75,14875.889259815216,13,0.000150263,6396857,0.00188987,0.000150263
,103871,0.000240473,0.105049133301,0.3,34.05,14877.114919424057,11,0.000316843,6397404,0.00173214,0.000316843
,103876,0.00016595,0.0321457386017,0.525,44.0,14878.349382162094,5,0.000227273,6397917,0.000819506,0.000227273
,103888,0.00124733,0.180697083473,0.65,50.3,14879.627768039703,12,0.00174241,6398445,0.00248895,0.00174241
,103900,0.00140873,0.102830290794,0.65,50.3,14880.873170614243,12,0.00122032,6398869,0.00212023,0.00122032
,103909,0.000806615,0.14544737339,0.775,56.55,14882.10421872139,9,0.00153633,6399474,0.000324301,0.00153633
,103916,0.000707641,0.0363817811012,0.65,50.3,14883.325814247131,7,0.00210404,6399929,0.00456506,0.00210404
,103923,0.00120721,0.0767969489098,0.75,54.0,14884.5868434906,7,0.000689477,6400490,0.00321599,0.000689477
,103932,0.000304193,0.150379419327,0.825,57.6,14885.827224493027,9,0.000565212,6400989,0.00126766,0.000565212
,103944,0.0014778,0.122432112694,0.75,54.0,14887.103614330292,12,0.0012551,6401519,0.00340513,0.0012551
,103960,0.00100962,0.183326363564,0.425,40.35,14888.374121427536,16,0.000844143,6401887,0.00099195,0.000844143
,103969,0.000660004,0.110692918301,0.55,46.6,14889.636812448502,9,0.000954635,6402492,0.00396475,0.000954635
,103977,0.00116668,0.131891071796,0.55,45.825,14890.84777879715,8,0.00128089,6403043,0.00287014,0.00128089
,103989,0.0012193,0.0949030518532,0.6,48.475,14892.087296009064,12,0.00167636,6403573,0.00502788,0.00167636
,103996,0.000515394,0.0350347757339,0.8,55.825,14893.320155620575,7,0.00247252,6404028,0.00219135,0.00247252
,104010,0.000838825,0.170506060123,0.65,50.3,14894.546478271484,14,0.000548806,6404602,0.00155428,0.000548806
,104015,0.000971231,0.103060424328,0.875,60.25,14895.767765045166,5,0.00393855,6405115,0.000876381,0.00393855
,104025,0.000644387,0.12491697073,0.75,54.0,14896.985087156296,10,0.00192101,6405493,0.00522789,0.00192101
,104032,0.000621828,0.0393314361572,0.825,57.6,14898.209575653076,7,0.00326855,6406094,0.00278209,0.00326855
,104040,0.000711331,0.107760667801,0.75,54.0,14899.429361104965,8,0.00135969,6406532,0.0031341,0.00135969
,104049,0.000979344,0.202324151993,0.975,63.95,14900.64895272255,9,0.00106141,6407137,0.0052405,0.00106141
,104065,0.000748316,0.206447780132,0.7,52.175,14901.901916503906,16,0.000835452,6407580,0.00684941,0.000835452
,104072,0.00129023,0.000135779380798,0.7,52.175,14903.120401382446,7,0.00215399,6408181,0.00272175,0.00215399
,104090,0.00135739,0.374627530575,0.325,36.65,14904.414726018906,18,0.000381115,6408701,0.00875134,0.000381115
,104100,0.000829454,0.204713821411,0.425,40.35,14905.668073654175,10,0.00162721,6409079,0.00516381,0.00162721
,104105,0.000841612,0.122038185596,0.65,50.3,14906.865454673767,5,0.000806551,6409592,0.00143898,0.000806551
,104115,0.000808932,0.189297795296,0.55,46.6,14908.085449695587,10,0.00114231,6410220,0.00128674,0.00114231
,104123,8.38858e-05,0.163633823395,0.75,55.2,14909.295742988586,8,3.31551e-06,6410748,4.92594e-05,3.31551e-06
,104141,0.000419331,0.0953037142754,0.6,50.375,14910.568458080292,18,0.000303458,6411263,0.00403443,0.000303458
,104151,0.000916085,0.143821120262,0.375,38.95,14911.778712272644,10,0.000952698,6411686,0.00196002,0.000952698
,104160,0.00100771,0.0900982618332,0.525,46.425,14913.01187324524,9,0.0010083,6412192,0.0045144,0.0010083
,104167,0.00142393,0.102485895157,0.55,47.6,14914.225598573685,7,0.00232779,6412798,0.00211418,0.00232779
,104185,0.000508434,0.137826383114,0.55,47.6,14915.513064861298,18,0.000765242,6413259,0.00537062,0.000765242
,104197,0.00308648,0.0561455488205,0.45,42.125,14916.747570514679,12,0.00357221,6413808,0.00193244,0.00357221
,104207,2.85724e-05,0.100157678127,0.375,38.3,14917.954844474792,10,3.1203e-05,6414330,0.000172387,3.1203e-05
,104212,0.000762002,0.0765233635902,0.6,48.25,14919.155792713165,5,0.00202758,6414843,0.00444823,0.00202758
,104225,0.00121705,0.198087632656,0.625,49.725,14920.388616800308,13,0.00186796,6415248,0.00345273,0.00186796
,104239,0.00129998,0.08762550354,0.65,50.3,14921.578634738922,14,0.00116826,6415866,0.00430151,0.00116826
,104244,0.000704934,0.0768750905991,0.875,60.25,14922.777365922928,5,0.00232772,6416379,0.00491281,0.00232772
,104253,0.00043879,0.0235398411751,0.65,49.1,14923.98728632927,9,0.000494435,6416882,0.00360337,0.000494435
,104269,0.00143208,0.14063835144,0.625,47.75,14925.221371650696,16,0.00112766,6417398,0.0039036,0.00112766
