EpThisIter,optimgain,entloss,surrgain,TimeElapsed,TimestepsSoFar,meankl,EpisodesSoFar,ev_tdlam_before,entropy,EpLenMean,EpRewMean
,0.00764464,,0.00764464,19646.1997923851,8723125,0.000575281,2610,,0.222917,3654.15,12.65
,0.0147819,,0.0147819,19647.40254855156,8723125,0.00127759,2610,5.96046447754e-08,0.226445,3654.15,12.65
,0.0127021,,0.0127021,19648.55720090866,8723125,0.000793239,2610,,0.2344,3654.15,12.65
,0.00814486,,0.00814486,19649.74053287506,8723125,0.000588754,2610,,0.238468,3654.15,12.65
,0.0120924,,0.0120924,19650.92217707634,8723125,0.00100367,2610,,0.215784,3654.15,12.65
1,0.0131182,,0.0131182,19652.10738515854,8727351,0.000998199,2611,,0.227831,3663.975,12.45
,0.00856235,,0.00856235,19653.296466588974,8727351,0.000804325,2611,,0.247858,3663.975,12.45
,0.0127428,,0.0127428,19654.48003768921,8727351,0.00104691,2611,,0.215648,3663.975,12.45
,0.0150268,,0.0150268,19655.66239786148,8727351,0.00132164,2611,,0.238382,3663.975,12.45
,0.0108562,,0.0108562,19656.83177304268,8727351,0.00069507,2611,1.19209289551e-07,0.231839,3663.975,12.45
,0.0142935,,0.0142935,19658.013940811157,8727351,0.00128565,2611,-1.19209289551e-07,0.228302,3663.975,12.45
1,0.012692,,0.012692,19659.173248767853,8730360,0.00101492,2612,,0.230932,3652.3,12.575
,0.013505,,0.013505,19660.3446457386,8730360,0.00090208,2612,,0.239489,3652.3,12.575
,0.0100699,,0.0100699,19661.51155614853,8730360,0.00056308,2612,,0.26255,3652.3,12.575
,0.0173648,,0.0173648,19662.673677682877,8730360,0.00111091,2612,,0.226132,3652.3,12.575
,0.00703915,,0.00703915,19663.859476804733,8730360,0.000882607,2612,,0.228473,3652.3,12.575
,0.0112121,,0.0112121,19665.034941911697,8730360,0.000595847,2612,-1.19209289551e-07,0.243732,3652.3,12.575
,0.00867625,,0.00867625,19666.20421886444,8730360,0.000507539,2612,-1.19209289551e-07,0.252152,3652.3,12.575
,0.0152045,,0.0152045,19667.33633327484,8730360,0.00139263,2612,,0.231945,3652.3,12.575
,0.00756969,,0.00756969,19668.507207155228,8730360,0.000788475,2612,-1.19209289551e-07,0.204485,3652.3,12.575
1,0.00762297,,0.00762297,19669.694817066193,8734728,0.000447663,2613,5.96046447754e-08,0.207035,3661.075,12.5
,0.014682,,0.014682,19670.851623773575,8734728,0.00142994,2613,,0.207559,3661.075,12.5
,0.00854355,,0.00854355,19672.01518702507,8734728,0.000776324,2613,,0.215383,3661.075,12.5
,0.0106832,,0.0106832,19673.183807373047,8734728,0.000735196,2613,,0.239805,3661.075,12.5
,0.0184564,,0.0184564,19674.342353105545,8734728,0.00110791,2613,5.96046447754e-08,0.232017,3661.075,12.5
,0.00525367,,0.00525367,19675.503992319107,8734728,0.000456485,2613,,0.207562,3661.075,12.5
,0.0171908,,0.0171908,19676.66532945633,8734728,0.000862945,2613,,0.219057,3661.075,12.5
1,0.00840428,,0.00840428,19677.832182645798,8738340,0.000779999,2614,,0.230576,3679.65,12.125
,0.0104504,,0.0104504,19679.01175737381,8738340,0.000554364,2614,1.19209289551e-07,0.201128,3679.65,12.125
,0.0139888,,0.0139888,19680.160215854645,8738340,0.00109835,2614,-1.19209289551e-07,0.250195,3679.65,12.125
,0.0168703,,0.0168703,19681.325705766678,8738340,0.000927218,2614,,0.193792,3679.65,12.125
,0.0200259,,0.0200259,19682.484944820404,8738340,0.00128103,2614,,0.248631,3679.65,12.125
,0.0170254,,0.0170254,19683.64219546318,8738340,0.00105522,2614,,0.259262,3679.65,12.125
,0.0102546,,0.0102546,19684.805963754654,8738340,0.000859918,2614,,0.233451,3679.65,12.125
,0.010627,,0.010627,19685.962294340134,8738340,0.000530255,2614,,0.228601,3679.65,12.125
,0.0110158,,0.0110158,19687.11877989769,8738340,0.000882074,2614,,0.238877,3679.65,12.125
1,0.0117053,,0.0117053,19688.292896032333,8743325,0.000393974,2615,,0.240272,3724.45,11.925
,0.0111337,,0.0111337,19689.46168732643,8743325,0.000725238,2615,,0.183754,3724.45,11.925
,0.00634979,,0.00634979,19690.62336921692,8743325,0.000441901,2615,,0.199351,3724.45,11.925
,0.00658893,,0.00658893,19691.78601694107,8743325,0.000418893,2615,,0.196321,3724.45,11.925
,0.0122787,,0.0122787,19692.93682742119,8743325,0.00122372,2615,5.96046447754e-08,0.204877,3724.45,11.925
,0.0142401,,0.0142401,19694.08801960945,8743325,0.000978804,2615,,0.209508,3724.45,11.925
,0.0132641,,0.0132641,19695.235245466232,8743325,0.00146979,2615,1.19209289551e-07,0.2252,3724.45,11.925
,0.0100544,,0.0100544,19696.391027212143,8743325,0.000652914,2615,,0.216542,3724.45,11.925
1,0.0121594,,0.0121594,19697.55796098709,8747153,0.000551909,2616,,0.243382,3740.575,11.8
,0.0139074,,0.0139074,19698.701359033585,8747153,0.00134641,2616,,0.245646,3740.575,11.8
,0.0082257,,0.0082257,19699.862677574158,8747153,0.000509106,2616,,0.258837,3740.575,11.8
,0.00988239,,0.00988239,19701.012497663498,8747153,0.000653868,2616,,0.210627,3740.575,11.8
,0.0099216,,0.0099216,19702.172293663025,8747153,0.000822989,2616,1.19209289551e-07,0.203344,3740.575,11.8
,0.0075922,,0.0075922,19703.325295209885,8747153,0.000428897,2616,,0.243605,3740.575,11.8
,0.0132168,,0.0132168,19704.485279798508,8747153,0.00142894,2616,5.96046447754e-08,0.238461,3740.575,11.8
1,0.0268812,,0.0268812,19705.675223112106,8750991,0.000911194,2617,,0.209068,3732.4,11.925
,0.00777626,,0.00777626,19706.85151195526,8750991,0.000447045,2617,,0.248203,3732.4,11.925
,0.0117087,,0.0117087,19708.024717092514,8750991,0.00042686,2617,-1.19209289551e-07,0.247356,3732.4,11.925
,0.0170529,,0.0170529,19709.19235754013,8750991,0.00118026,2617,-1.19209289551e-07,0.265449,3732.4,11.925
,0.0168368,,0.0168368,19710.377524852753,8750991,0.00116963,2617,,0.232183,3732.4,11.925
,0.011302,,0.011302,19711.52391910553,8750991,0.000753498,2617,1.19209289551e-07,0.227609,3732.4,11.925
,0.0201725,,0.0201725,19712.678263902664,8750991,0.00120844,2617,,0.239233,3732.4,11.925
,0.0163771,,0.0163771,19713.870139598846,8750991,0.000895954,2617,,0.205448,3732.4,11.925
1,0.00712052,,0.00712052,19715.06979393959,8754930,0.000497935,2618,1.19209289551e-07,0.215259,3744.25,11.85
,0.0123165,,0.0123165,19716.227216005325,8754930,0.00118237,2618,,0.253527,3744.25,11.85
,0.00730745,,0.00730745,19717.389907836914,8754930,0.000513775,2618,,0.229509,3744.25,11.85
,0.0148148,,0.0148148,19718.538169384003,8754930,0.000937953,2618,,0.252529,3744.25,11.85
,0.012234,,0.012234,19719.69872736931,8754930,0.00133284,2618,,0.277191,3744.25,11.85
,0.0100104,,0.0100104,19720.85284090042,8754930,0.000809042,2618,,0.22444,3744.25,11.85
,0.00822417,,0.00822417,19722.02645921707,8754930,0.000433616,2618,,0.240195,3744.25,11.85
,0.0151351,,0.0151351,19723.196926355362,8754930,0.00111259,2618,,0.275193,3744.25,11.85
,0.0119398,,0.0119398,19724.353366613388,8754930,0.001,2618,,0.247209,3744.25,11.85
1,0.0100342,,0.0100342,19725.548895597458,8759307,0.000549004,2619,,0.257344,3784.55,11.625
,0.00848975,,0.00848975,19726.725061416626,8759307,0.000394171,2619,,0.246951,3784.55,11.625
,0.0152074,,0.0152074,19727.893405675888,8759307,0.00116343,2619,,0.241329,3784.55,11.625
,0.010091,,0.010091,19729.0388815403,8759307,0.000386264,2619,,0.251569,3784.55,11.625
,0.0118097,,0.0118097,19730.21051311493,8759307,0.000855441,2619,-1.19209289551e-07,0.235618,3784.55,11.625
,0.00793303,,0.00793303,19731.37989807129,8759307,0.000379931,2619,,0.229187,3784.55,11.625
,0.0161754,,0.0161754,19732.547572135925,8759307,0.0014734,2619,,0.239499,3784.55,11.625
1,0.0137765,,0.0137765,19733.708589315414,8763300,0.00116433,2620,,0.258384,3797.975,11.425
,0.0102889,,0.0102889,19734.86782336235,8763300,0.00100573,2620,,0.208026,3797.975,11.425
,0.0200894,,0.0200894,19736.011525392532,8763300,0.0010662,2620,,0.302696,3797.975,11.425
,0.00884317,,0.00884317,19737.181874990463,8763300,0.00120625,2620,-2.38418579102e-07,0.197373,3797.975,11.425
,0.026253,,0.026253,19738.34305381775,8763300,0.00141668,2620,,0.182956,3797.975,11.425
,0.00893932,,0.00893932,19739.53336906433,8763300,0.000865288,2620,1.19209289551e-07,0.197202,3797.975,11.425
1,0.00759608,,0.00759608,19740.71588897705,8766459,0.000424271,2621,,0.209947,3791.15,11.475
,0.0158323,,0.0158323,19741.88420200348,8766459,0.000838199,2621,1.78813934326e-07,0.228091,3791.15,11.475
,0.00851314,,0.00851314,19743.0382065773,8766459,0.000705483,2621,,0.225326,3791.15,11.475
,0.0100756,,0.0100756,19744.21288752556,8766459,0.000832893,2621,,0.256655,3791.15,11.475
,0.0132065,,0.0132065,19745.377239465714,8766459,0.00137266,2621,,0.223196,3791.15,11.475
,0.0164808,,0.0164808,19746.535692453384,8766459,0.00147802,2621,-1.19209289551e-07,0.219191,3791.15,11.475
1,0.00701026,,0.00701026,19747.704612731934,8769477,0.000622194,2622,,0.206791,3801.1,11.35
,0.010725,,0.010725,19748.860812425613,8769477,0.000517625,2622,1.19209289551e-07,0.180689,3801.1,11.35
,0.00888884,,0.00888884,19750.00784754753,8769477,0.00081287,2622,,0.252449,3801.1,11.35
,0.0111724,,0.0111724,19751.173790693283,8769477,0.00136073,2622,,0.18418,3801.1,11.35
,0.0121322,,0.0121322,19752.334858179092,8769477,0.000786899,2622,,0.192654,3801.1,11.35
,0.00916815,,0.00916815,19753.49030303955,8769477,0.000509289,2622,,0.235703,3801.1,11.35
,0.0139919,,0.0139919,19754.64950299263,8769477,0.00140749,2622,5.96046447754e-08,0.254597,3801.1,11.35
1,0.0120447,,0.0120447,19755.80974006653,8772725,0.000768581,2623,,0.22297,3808.65,11.175
,0.00983237,,0.00983237,19756.9561522007,8772725,0.0012826,2623,,0.201391,3808.65,11.175
,0.00722516,,0.00722516,19758.12370276451,8772725,0.000399164,2623,5.96046447754e-08,0.213471,3808.65,11.175
,0.00848371,,0.00848371,19759.270980596542,8772725,0.000866033,2623,-1.19209289551e-07,0.216375,3808.65,11.175
,0.00912046,,0.00912046,19760.420942783356,8772725,0.000595185,2623,,0.207205,3808.65,11.175
1,0.0140622,,0.0140622,19761.60191297531,8775611,0.000988118,2624,,0.202865,3778.925,11.475
,0.00973906,,0.00973906,19762.760196208954,8775611,0.000514816,2624,,0.191832,3778.925,11.475
,0.00779894,,0.00779894,19763.937403917313,8775611,0.000817048,2624,5.96046447754e-08,0.197103,3778.925,11.475
,0.00729129,,0.00729129,19765.101746082306,8775611,0.000391667,2624,5.96046447754e-08,0.214713,3778.925,11.475
,0.00623638,,0.00623638,19766.2648499012,8775611,0.000419717,2624,,0.210576,3778.925,11.475
,0.0156322,,0.0156322,19767.41646885872,8775611,0.00103327,2624,,0.220414,3778.925,11.475
1,0.0110931,,0.0110931,19768.569172382355,8778387,0.0011946,2625,,0.221211,3759.85,11.6
,0.0137177,,0.0137177,19769.70669412613,8778387,0.00127509,2625,1.19209289551e-07,0.252965,3759.85,11.6
,0.0169753,,0.0169753,19770.869088172913,8778387,0.0013276,2625,,0.239538,3759.85,11.6
,0.0144341,,0.0144341,19772.020545721054,8778387,0.00131746,2625,,0.24955,3759.85,11.6
,0.011568,,0.011568,19773.18456506729,8778387,0.00104568,2625,,0.241615,3759.85,11.6
,0.0138915,,0.0138915,19774.348588705063,8778387,0.000939916,2625,,0.219415,3759.85,11.6
,0.00661822,,0.00661822,19775.491832256317,8778387,0.000427692,2625,,0.246136,3759.85,11.6
,0.0132393,,0.0132393,19776.649501800537,8778387,0.000463476,2625,,0.250176,3759.85,11.6
,0.012567,,0.012567,19777.814722299576,8778387,0.00082804,2625,5.96046447754e-08,0.23341,3759.85,11.6
1,0.0158024,,0.0158024,19778.97846531868,8783232,0.00125264,2626,,0.237514,3813.775,11.3
,0.00773523,,0.00773523,19780.13450193405,8783232,0.000590934,2626,,0.239315,3813.775,11.3
,0.0114765,,0.0114765,19781.276926279068,8783232,0.000759285,2626,,0.264718,3813.775,11.3
,0.00851172,,0.00851172,19782.446084976196,8783232,0.000521843,2626,,0.270033,3813.775,11.3
,0.0103861,,0.0103861,19783.597867250443,8783232,0.000826454,2626,,0.220153,3813.775,11.3
,0.0125227,,0.0125227,19784.750224113464,8783232,0.000786073,2626,,0.185384,3813.775,11.3
,0.00825035,,0.00825035,19785.90990781784,8783232,0.000385118,2626,5.96046447754e-08,0.225812,3813.775,11.3
,0.00752056,,0.00752056,19787.076874017715,8783232,0.000494445,2626,,0.224773,3813.775,11.3
1,0.006017,,0.006017,19788.270154237747,8786978,0.000376447,2627,,0.244323,3832.6,11.1
,0.00953295,,0.00953295,19789.468822479248,8786978,0.000566076,2627,,0.232509,3832.6,11.1
,0.00945889,,0.00945889,19790.62552332878,8786978,0.000556112,2627,,0.240768,3832.6,11.1
,0.00731091,,0.00731091,19791.78938651085,8786978,0.000458348,2627,,0.173155,3832.6,11.1
,0.0172936,,0.0172936,19792.95964694023,8786978,0.00149663,2627,,0.217307,3832.6,11.1
,0.00795217,,0.00795217,19794.12816095352,8786978,0.000454965,2627,,0.199721,3832.6,11.1
1,0.00796414,,0.00796414,19795.311254024506,8790489,0.000391204,2628,,0.235476,3803.525,11.55
,0.00830506,,0.00830506,19796.472999811172,8790489,0.000458869,2628,,0.246867,3803.525,11.55
,0.0176017,,0.0176017,19797.646592378616,8790489,0.00125804,2628,,0.254671,3803.525,11.55
,0.00590567,,0.00590567,19798.810466766357,8790489,0.000418729,2628,,0.217598,3803.525,11.55
,0.00772962,,0.00772962,19799.98569869995,8790489,0.000495628,2628,,0.215277,3803.525,11.55
,0.0150656,,0.0150656,19801.145535469055,8790489,0.00128954,2628,,0.223384,3803.525,11.55
,0.0102576,,0.0102576,19802.296133995056,8790489,0.000410345,2628,,0.222246,3803.525,11.55
,0.0148892,,0.0148892,19803.441420555115,8790489,0.00128999,2628,,0.222823,3803.525,11.55
,0.0106656,,0.0106656,19804.591389656067,8790489,0.000495053,2628,,0.237779,3803.525,11.55
1,0.0111177,,0.0111177,19805.77547645569,8794645,0.000653112,2629,,0.248511,3808.175,11.525
,0.0108665,,0.0108665,19806.92029261589,8794645,0.00114265,2629,1.19209289551e-07,0.174315,3808.175,11.525
,0.00707911,,0.00707911,19808.101427078247,8794645,0.000466548,2629,,0.204222,3808.175,11.525
,0.00855097,,0.00855097,19809.281208992004,8794645,0.000415718,2629,5.96046447754e-08,0.213205,3808.175,11.525
,0.0106726,,0.0106726,19810.434762239456,8794645,0.00141832,2629,1.19209289551e-07,0.185353,3808.175,11.525
,0.0125705,,0.0125705,19811.585963964462,8794645,0.00143107,2629,,0.225131,3808.175,11.525
,0.0136752,,0.0136752,19812.748061418533,8794645,0.00127108,2629,,0.223876,3808.175,11.525
1,0.0196993,,0.0196993,19813.92376923561,8798585,0.0011679,2630,,0.179879,3790.3,11.6
,0.00758184,,0.00758184,19815.12599182129,8798585,0.000464797,2630,,0.237713,3790.3,11.6
,0.01599,,0.01599,19816.296563863754,8798585,0.000425314,2630,,0.239323,3790.3,11.6
,0.0111746,,0.0111746,19817.472087860107,8798585,0.000519011,2630,,0.235948,3790.3,11.6
,0.023888,,0.023888,19818.625408649445,8798585,0.000903423,2630,,0.247898,3790.3,11.6
,0.0218138,,0.0218138,19819.77180671692,8798585,0.00143879,2630,,0.221639,3790.3,11.6
,0.0149823,,0.0149823,19820.926650762558,8798585,0.00102842,2630,,0.214594,3790.3,11.6
,0.00639542,,0.00639542,19822.089240312576,8798585,0.000583213,2630,,0.24441,3790.3,11.6
,0.00861685,,0.00861685,19823.262722730637,8798585,0.00077206,2630,,0.182088,3790.3,11.6
1,0.0143922,,0.0143922,19824.420169591904,8802931,0.0012327,2631,,0.266815,3776.55,11.7
,0.0103553,,0.0103553,19825.586011886597,8802931,0.000610566,2631,,0.210707,3776.55,11.7
,0.0178891,,0.0178891,19826.754036426544,8802931,0.00132138,2631,,0.259108,3776.55,11.7
,0.00912174,,0.00912174,19827.900027036667,8802931,0.000447608,2631,-1.19209289551e-07,0.234416,3776.55,11.7
,0.00908908,,0.00908908,19829.06715965271,8802931,0.000879606,2631,,0.23223,3776.55,11.7
,0.0116557,,0.0116557,19830.224830150604,8802931,0.000953699,2631,,0.239272,3776.55,11.7
,0.0145251,,0.0145251,19831.39939713478,8802931,0.000859395,2631,-1.19209289551e-07,0.219417,3776.55,11.7
,0.0171088,,0.0171088,19832.55009651184,8802931,0.00127862,2631,1.19209289551e-07,0.239638,3776.55,11.7
,0.013556,,0.013556,19833.745542049408,8802931,0.00127463,2631,,0.239099,3776.55,11.7
1,0.0217162,,0.0217162,19834.94979953766,8807573,0.000580625,2632,,0.247191,3813.175,11.675
,0.0071292,,0.0071292,19836.108179330826,8807573,0.000582608,2632,,0.198059,3813.175,11.675
,0.012082,,0.012082,19837.256535053253,8807573,0.000855107,2632,,0.22297,3813.175,11.675
,0.00950641,,0.00950641,19838.430974006653,8807573,0.000475098,2632,,0.211066,3813.175,11.675
,0.00931851,,0.00931851,19839.600068330765,8807573,0.000966628,2632,,0.22492,3813.175,11.675
1,0.0137538,,0.0137538,19840.748390197754,8810473,0.00119568,2633,,0.228786,3790.675,11.8
,0.00678965,,0.00678965,19841.89735841751,8810473,0.000391007,2633,,0.280886,3790.675,11.8
,0.0127363,,0.0127363,19843.06791305542,8810473,0.00105215,2633,-1.19209289551e-07,0.225823,3790.675,11.8
,0.0107148,,0.0107148,19844.2230322361,8810473,0.00101262,2633,,0.24476,3790.675,11.8
,0.0107337,,0.0107337,19845.383959770203,8810473,0.000525627,2633,-1.19209289551e-07,0.260454,3790.675,11.8
,0.0161839,,0.0161839,19846.544588327408,8810473,0.0014625,2633,,0.234425,3790.675,11.8
,0.0139886,,0.0139886,19847.71526837349,8810473,0.000655382,2633,,0.22372,3790.675,11.8
1,0.0109853,,0.0109853,19848.88910317421,8813698,0.000549083,2634,,0.244032,3750.95,12.15
,0.0141494,,0.0141494,19850.052515029907,8813698,0.00147486,2634,,0.234046,3750.95,12.15
,0.00883868,,0.00883868,19851.199284791946,8813698,0.00132387,2634,1.19209289551e-07,0.202954,3750.95,12.15
,0.0150702,,0.0150702,19852.367087602615,8813698,0.00131913,2634,,0.21867,3750.95,12.15
,0.017522,,0.017522,19853.52525782585,8813698,0.00110548,2634,,0.249692,3750.95,12.15
,0.00776777,,0.00776777,19854.679277181625,8813698,0.000384884,2634,,0.246975,3750.95,12.15
,0.013954,,0.013954,19855.816353559494,8813698,0.00104452,2634,,0.24613,3750.95,12.15
1,0.0141899,,0.0141899,19856.980268001556,8817365,0.00114862,2635,1.19209289551e-07,0.22871,3770.525,11.9
,0.0125427,,0.0125427,19858.13520002365,8817365,0.0011671,2635,,0.230729,3770.525,11.9
,0.00832855,,0.00832855,19859.30361390114,8817365,0.0003822,2635,5.96046447754e-08,0.262915,3770.525,11.9
,0.00883943,,0.00883943,19860.46515893936,8817365,0.000440111,2635,1.19209289551e-07,0.28299,3770.525,11.9
,0.00758796,,0.00758796,19861.63549733162,8817365,0.000464221,2635,-1.19209289551e-07,0.256836,3770.525,11.9
,0.012042,,0.012042,19862.795608997345,8817365,0.00088071,2635,-1.19209289551e-07,0.260021,3770.525,11.9
,0.0102073,,0.0102073,19863.94870877266,8817365,0.000418642,2635,,0.22998,3770.525,11.9
,0.0145806,,0.0145806,19865.11188340187,8817365,0.000854863,2635,,0.261567,3770.525,11.9
,0.0122759,,0.0122759,19866.282145261765,8817365,0.000582465,2635,,0.234899,3770.525,11.9
1,0.0107348,,0.0107348,19867.448057174683,8822002,0.000457174,2636,-1.19209289551e-07,0.221371,3794.925,11.675
,0.00805501,,0.00805501,19868.60209774971,8822002,0.000475995,2636,,0.253956,3794.925,11.675
,0.0114344,,0.0114344,19869.742626667023,8822002,0.00125431,2636,5.96046447754e-08,0.252967,3794.925,11.675
,0.0164999,,0.0164999,19870.914974927902,8822002,0.00103755,2636,,0.23102,3794.925,11.675
,0.0173848,,0.0173848,19872.113577365875,8822002,0.001368,2636,,0.245721,3794.925,11.675
,0.00683816,,0.00683816,19873.280324935913,8822002,0.000397532,2636,,0.233736,3794.925,11.675
,0.00916104,,0.00916104,19874.4404797554,8822002,0.000481665,2636,,0.228296,3794.925,11.675
1,0.0117889,,0.0117889,19875.605558156967,8825499,0.000799719,2637,,0.234941,3806.075,11.575
,0.00982587,,0.00982587,19876.795192480087,8825499,0.00109234,2637,5.96046447754e-08,0.1917,3806.075,11.575
,0.0095956,,0.0095956,19877.960995674133,8825499,0.000642163,2637,,0.22895,3806.075,11.575
,0.0114668,,0.0114668,19879.119067668915,8825499,0.000983836,2637,,0.203576,3806.075,11.575
,0.0186207,,0.0186207,19880.262856721878,8825499,0.00141467,2637,-1.19209289551e-07,0.216601,3806.075,11.575
,0.0132629,,0.0132629,19881.404176712036,8825499,0.00135003,2637,-1.19209289551e-07,0.232723,3806.075,11.575
1,0.0143121,,0.0143121,19882.579265356064,8828855,0.00131851,2638,-1.19209289551e-07,0.211504,3810.0,11.525
,0.0140162,,0.0140162,19883.745736837387,8828855,0.000676677,2638,,0.261346,3810.0,11.525
,0.014986,,0.014986,19884.909520626068,8828855,0.00114629,2638,,0.240852,3810.0,11.525
,0.00823757,,0.00823757,19886.065165281296,8828855,0.000532595,2638,,0.231509,3810.0,11.525
,0.00585626,,0.00585626,19887.23707127571,8828855,0.000395304,2638,-1.19209289551e-07,0.207204,3810.0,11.525
,0.0076925,,0.0076925,19888.392592191696,8828855,0.000707706,2638,1.19209289551e-07,0.217425,3810.0,11.525
1,0.00864434,,0.00864434,19889.583000183105,8831578,0.000425861,2639,,0.235853,3770.125,11.75
,0.0129676,,0.0129676,19890.7769010067,8831578,0.00136286,2639,,0.228708,3770.125,11.75
,0.0225157,,0.0225157,19891.940349817276,8831578,0.00124184,2639,1.19209289551e-07,0.248887,3770.125,11.75
,0.0168377,,0.0168377,19893.097105026245,8831578,0.00088372,2639,-1.19209289551e-07,0.255593,3770.125,11.75
,0.00993964,,0.00993964,19894.250352859497,8831578,0.000376499,2639,,0.242862,3770.125,11.75
,0.00698895,,0.00698895,19895.429841518402,8831578,0.000775834,2639,-1.19209289551e-07,0.144105,3770.125,11.75
,0.0112711,,0.0112711,19896.622005939484,8831578,0.00080896,2639,-1.19209289551e-07,0.216272,3770.125,11.75
,0.0112421,,0.0112421,19897.780960083008,8831578,0.00141673,2639,,0.233554,3770.125,11.75
1,0.0100568,,0.0100568,19898.96928334236,8835585,0.000562247,2640,,0.218733,3759.775,11.825
,0.0131741,,0.0131741,19900.12345790863,8835585,0.000933913,2640,,0.232227,3759.775,11.825
,0.0156566,,0.0156566,19901.27301979065,8835585,0.00126603,2640,,0.197759,3759.775,11.825
,0.0111696,,0.0111696,19902.4466817379,8835585,0.000644939,2640,5.96046447754e-08,0.217093,3759.775,11.825
,0.0203839,,0.0203839,19903.61945414543,8835585,0.00133101,2640,,0.230288,3759.775,11.825
1,0.0107384,,0.0107384,19904.812433242798,8838520,0.000489158,2641,,0.231081,3761.2,11.7
,0.00959279,,0.00959279,19905.97159719467,8838520,0.000515289,2641,,0.228329,3761.2,11.7
,0.0138566,,0.0138566,19907.13116002083,8838520,0.000767428,2641,,0.245542,3761.2,11.7
,0.0132329,,0.0132329,19908.294016838074,8838520,0.00130864,2641,,0.215561,3761.2,11.7
,0.00685552,,0.00685552,19909.449314832687,8838520,0.000663692,2641,,0.259573,3761.2,11.7
,0.011286,,0.011286,19910.619267702103,8838520,0.000666208,2641,,0.248674,3761.2,11.7
,0.018113,,0.018113,19911.788420677185,8838520,0.00124044,2641,,0.236403,3761.2,11.7
,0.00754031,,0.00754031,19912.947712421417,8838520,0.000582217,2641,,0.268381,3761.2,11.7
1,0.0203072,,0.0203072,19914.10947537422,8842556,0.000886391,2642,,0.25814,3751.45,11.475
,0.0157025,,0.0157025,19915.254517793655,8842556,0.00148621,2642,,0.267352,3751.45,11.475
,0.0123132,,0.0123132,19916.417320728302,8842556,0.00143231,2642,,0.238688,3751.45,11.475
,0.00773598,,0.00773598,19917.56512570381,8842556,0.000421919,2642,,0.258822,3751.45,11.475
,0.00766738,,0.00766738,19918.730684757233,8842556,0.000403248,2642,-1.19209289551e-07,0.242152,3751.45,11.475
,0.0104771,,0.0104771,19919.885641098022,8842556,0.000599317,2642,,0.230465,3751.45,11.475
,0.0139528,,0.0139528,19921.032351970673,8842556,0.000751629,2642,,0.241999,3751.45,11.475
,0.00701376,,0.00701376,19922.209662675858,8842556,0.000385935,2642,-1.19209289551e-07,0.237465,3751.45,11.475
,0.0180411,,0.0180411,19923.371737718582,8842556,0.00136515,2642,,0.266717,3751.45,11.475
1,0.00864997,,0.00864997,19924.532219409943,8847094,0.000832806,2643,1.19209289551e-07,0.197437,3758.7,11.375
,0.0151867,,0.0151867,19925.71902823448,8847094,0.000995685,2643,,0.260394,3758.7,11.375
,0.0154255,,0.0154255,19926.871314048767,8847094,0.00091714,2643,,0.240861,3758.7,11.375
,0.0188745,,0.0188745,19928.041692733765,8847094,0.00100528,2643,,0.227759,3758.7,11.375
,0.0299379,,0.0299379,19929.200124025345,8847094,0.00145295,2643,,0.229903,3758.7,11.375
,0.0207457,,0.0207457,19930.350213766098,8847094,0.000953965,2643,1.19209289551e-07,0.254517,3758.7,11.375
,0.013834,,0.013834,19931.49568796158,8847094,0.000843292,2643,,0.23696,3758.7,11.375
,0.0109279,,0.0109279,19932.653072834015,8847094,0.000799713,2643,,0.248996,3758.7,11.375
1,0.0136386,,0.0136386,19933.819665431976,8851022,0.000865588,2644,,0.222291,3755.75,10.925
,0.0105866,,0.0105866,19934.991557598114,8851022,0.000586326,2644,,0.184569,3755.75,10.925
,0.0121742,,0.0121742,19936.15460729599,8851022,0.000843525,2644,,0.226484,3755.75,10.925
,0.0197898,,0.0197898,19937.31035709381,8851022,0.000595567,2644,,0.241337,3755.75,10.925
,0.0129797,,0.0129797,19938.46800637245,8851022,0.00077716,2644,-1.19209289551e-07,0.240163,3755.75,10.925
,0.0074343,,0.0074343,19939.611740589142,8851022,0.0006236,2644,,0.262209,3755.75,10.925
,0.00966353,,0.00966353,19940.783582687378,8851022,0.000589614,2644,,0.252246,3755.75,10.925
,0.0146522,,0.0146522,19941.95135498047,8851022,0.000568178,2644,5.96046447754e-08,0.245533,3755.75,10.925
,0.0068166,,0.0068166,19943.098091602325,8851022,0.000640784,2644,-2.38418579102e-07,0.24636,3755.75,10.925
1,0.00927296,,0.00927296,19944.2768368721,8855817,0.000373846,2645,,0.251176,3796.575,10.55
,0.00808528,,0.00808528,19945.440119743347,8855817,0.000623985,2645,,0.20789,3796.575,10.55
,0.0186464,,0.0186464,19946.593022584915,8855817,0.00109435,2645,,0.246601,3796.575,10.55
,0.00696525,,0.00696525,19947.765533208847,8855817,0.000729941,2645,,0.270151,3796.575,10.55
,0.0133364,,0.0133364,19948.93309688568,8855817,0.00105935,2645,,0.210574,3796.575,10.55
,0.00807948,,0.00807948,19950.089440584183,8855817,0.000488663,2645,,0.256459,3796.575,10.55
,0.0164405,,0.0164405,19951.254178524017,8855817,0.00148853,2645,,0.248145,3796.575,10.55
,0.00937224,,0.00937224,19952.41338467598,8855817,0.000496349,2645,5.96046447754e-08,0.257923,3796.575,10.55
,0.00937541,,0.00937541,19953.614770889282,8855817,0.000623444,2645,,0.261843,3796.575,10.55
1,0.0135578,,0.0135578,19954.80414390564,8860256,0.00074345,2646,,0.216648,3785.65,10.475
