nupdates,total_timesteps,policy_loss,policy_entropy,explained_variance,fps,value_loss
2647,1694080,0.06442100554704666,1.6338659524917603,0.7656363248825073,1152,0.01787063479423523
2648,1694720,0.012060035020112991,1.588046669960022,0.8110577315092087,1152,0.009897897951304913
2649,1695360,-0.05038158968091011,1.5555204153060913,0.8636342138051987,1152,0.01290972251445055
2650,1696000,0.030870234593749046,1.6637550592422485,0.8202091753482819,1152,0.011296873912215233
2651,1696640,-0.03185995668172836,1.6647541522979736,0.923860564827919,1152,0.004495005123317242
2652,1697280,-0.017877280712127686,1.5808098316192627,0.9185371324419975,1152,0.005221392028033733
2653,1697920,-0.04993633180856705,1.60698664188385,0.9053449332714081,1152,0.008953162468969822
2654,1698560,-0.044289328157901764,1.6457160711288452,0.9248740971088409,1152,0.00730059202760458
2655,1699200,-0.04826688766479492,1.65591561794281,0.8035060465335846,1152,0.015996169298887253
2656,1699840,0.03354720026254654,1.6380075216293335,0.862872451543808,1152,0.015167167410254478
2657,1700480,-0.06808395683765411,1.6286156177520752,0.8335948288440704,1152,0.012832996435463428
2658,1701120,-0.052407242357730865,1.6535720825195312,0.8740365207195282,1152,0.009978504851460457
2659,1701760,-0.017461301758885384,1.5572664737701416,0.8723848462104797,1152,0.011145904660224915
2660,1702400,-0.051513537764549255,1.6427538394927979,0.8987841680645943,1152,0.009041384793817997
2661,1703040,-0.006315259262919426,1.6653541326522827,0.747014194726944,1152,0.019279994070529938
2662,1703680,-0.012463148683309555,1.6298434734344482,0.8763270452618599,1152,0.007851539179682732
2663,1704320,-0.054188862442970276,1.570592999458313,0.7827019244432449,1152,0.02297653630375862
2664,1704960,0.02508201263844967,1.6325576305389404,0.879716083407402,1152,0.012527473270893097
2665,1705600,0.012059357017278671,1.6934410333633423,0.7236949801445007,1152,0.0263465978205204
2666,1706240,-0.02462896704673767,1.617600679397583,0.8131923675537109,1152,0.02175675518810749
2667,1706880,-0.08048936724662781,1.5825762748718262,0.8825061619281769,1152,0.014211487956345081
2668,1707520,-0.006983926519751549,1.6331214904785156,0.8548644334077835,1152,0.016693275421857834
2669,1708160,-0.009872731752693653,1.606802225112915,0.8962855190038681,1152,0.010896501131355762
2670,1708800,0.09562377631664276,1.6735765933990479,0.7190208435058594,1152,0.028691459447145462
2671,1709440,0.05807802826166153,1.6076691150665283,0.8206600993871689,1152,0.013108380138874054
2672,1710080,-0.046822018921375275,1.6241296529769897,0.671748161315918,1152,0.036485448479652405
2673,1710720,-0.0664437785744667,1.6166942119598389,0.8643788546323776,1152,0.018124058842658997
2674,1711360,-0.008536281064152718,1.5886502265930176,0.9395892098546028,1152,0.006253818981349468
